"Date","StateAbbr","State","City","CityID","CountyFips","OneBed","TwoBeds","ThreeBeds","FourBeds","Studio","SP500","InterestRate","HomePriceIndex","AdjPopulation","AdjViolentCrime","AdjMurder","AdjLarcenyTheft","AdjEarnS","AdjPayroll"
2015-07-01,"TN","Tennessee","Clarksville",11780,"47125",599,769,1053,1178,496,2077.419922,2.418,174.535,151422,904,12,3178,3255,433101619.333333
2015-08-01,"TN","Tennessee","Clarksville",11780,"47125",596,764,1047,1171,493,2098.040039,2.15,174.983,151606,910,12,3142,3378,459556793.666667
2015-09-01,"TN","Tennessee","Clarksville",11780,"47125",593,761,1042,1166,491,1913.849976,2.172,175.099,151790,915,12,3106,3501,486011968
2015-10-01,"TN","Tennessee","Clarksville",11780,"47125",593,760,1041,1165,491,1923.819946,2.042,175.112,151974,920,12,3069,3382.5,468533818.5
2015-11-01,"TN","Tennessee","Clarksville",11780,"47125",593,760,1042,1165,491,2104.050049,2.187,175.214,152158,925,12,3033,3264,451055669
2015-12-01,"TN","Tennessee","Clarksville",11780,"47125",590,757,1036,1159,488,2102.629883,2.155,175.191,152342,930,12,2996,3145.5,433577519.5
2016-01-01,"TN","Tennessee","Clarksville",11780,"47125",586,751,1029,1151,485,2012.660034,2.245,175.105,152526,935,12,2960,3027,416099370
2016-02-01,"TN","Tennessee","Clarksville",11780,"47125",583,748,1024,1146,483,1939.380005,1.966,175.343,152590,937,12,2999,3095,429594541.5
2016-03-01,"TN","Tennessee","Clarksville",11780,"47125",583,748,1024,1146,483,1978.349976,1.834,176.659,152654,938,12,3038,3163,443089713
2016-04-01,"TN","Tennessee","Clarksville",11780,"47125",577,740,1014,1135,478,2072.780029,1.792,178.55,152718,940,12,3077,3204.33333333333,441665845
2016-05-01,"TN","Tennessee","Clarksville",11780,"47125",574,736,1009,1129,475,2081.429932,1.865,180.404,152782,942,13,3116,3245.66666666667,440241977
2016-06-01,"TN","Tennessee","Clarksville",11780,"47125",575,737,1009,1129,476,2099.330078,1.846,181.991,152846,944,13,3155,3287,438818109
2016-07-01,"TN","Tennessee","Clarksville",11780,"47125",577,740,1014,1134,478,2102.949951,1.456,183.11,152910,946,13,3194,3349.66666666667,457742233.666667
2016-08-01,"TN","Tennessee","Clarksville",11780,"47125",581,745,1020,1141,481,2170.840088,1.496,183.761,152974,947,13,3232,3412.33333333333,476666358.333333
2016-09-01,"TN","Tennessee","Clarksville",11780,"47125",581,745,1021,1142,481,2170.860107,1.57,184.059,153038,949,13,3271,3475,495590483
2016-10-01,"TN","Tennessee","Clarksville",11780,"47125",581,746,1021,1143,481,2161.199951,1.622,184.141,153102,951,14,3310,3424.25,485682186
2016-11-01,"TN","Tennessee","Clarksville",11780,"47125",581,746,1021,1143,481,2111.719971,1.82,184.363,153166,952,14,3349,3373.5,475773889
2016-12-01,"TN","Tennessee","Clarksville",11780,"47125",583,748,1024,1146,483,2191.080078,2.441,184.541,153230,954,14,3388,3322.75,465865592
2017-01-01,"TN","Tennessee","Clarksville",11780,"47125",585,750,1028,1150,484,2257.830078,2.45,184.795,153294,956,14,3427,3272,455957295
2014-01-01,"FL","Florida","Clearwater",3521,"12103",787,980,1296,1555,690,1831.97998,2.985,159.391,110075,641,7,3318,3871,4498575722
2014-02-01,"FL","Florida","Clearwater",3521,"12103",789,982,1298,1557,691,1741.890015,2.581,159.904,110178,644,7,3326,3881,4536830525
2014-03-01,"FL","Florida","Clearwater",3521,"12103",792,986,1304,1565,694,1845.72998,2.607,161.222,110282,647,7,3335,3891,4575085328
2014-04-01,"FL","Florida","Clearwater",3521,"12103",794,989,1307,1568,696,1885.52002,2.759,162.999,110385,650,7,3344,3830,4482949194
2014-05-01,"FL","Florida","Clearwater",3521,"12103",798,993,1313,1575,699,1883.680054,2.606,164.71,110489,654,7,3352,3769,4390813060
2014-06-01,"FL","Florida","Clearwater",3521,"12103",803,999,1321,1585,703,1924.969971,2.534,166.236,110592,657,7,3360,3708,4298676926
2014-07-01,"FL","Florida","Clearwater",3521,"12103",811,1010,1335,1602,711,1973.319946,2.563,167.156,110696,660,7,3369,3876.33333333333,4547594651.66667
2014-08-01,"FL","Florida","Clearwater",3521,"12103",815,1014,1341,1609,714,1925.150024,2.505,167.47,110799,663,7,3378,4044.66666666667,4796512377.33333
2014-09-01,"FL","Florida","Clearwater",3521,"12103",815,1014,1341,1608,713,2002.280029,2.419,167.264,110902,666,7,3386,4213,5045430103
2014-10-01,"FL","Florida","Clearwater",3521,"12103",814,1014,1340,1608,713,1946.160034,2.403,166.934,111006,670,7,3394,4158,4978040591
2014-11-01,"FL","Florida","Clearwater",3521,"12103",816,1016,1344,1612,715,2017.810059,2.348,166.685,111109,673,7,3403,4103,4910651079
2014-12-01,"FL","Florida","Clearwater",3521,"12103",819,1019,1347,1616,717,2053.439941,2.218,166.495,111213,676,7,3412,4048,4843261567
2015-01-01,"FL","Florida","Clearwater",3521,"12103",820,1020,1349,1619,718,2058.199951,2.123,166.297,111316,679,7,3420,3993,4775872055
2015-02-01,"FL","Florida","Clearwater",3521,"12103",822,1023,1353,1623,720,2020.849976,1.673,166.688,111532,675,7,3382,3973.5,4774768644.5
2015-03-01,"FL","Florida","Clearwater",3521,"12103",822,1023,1353,1623,720,2117.389893,2.084,168.142,111747,672,7,3345,3954,4773665234
2015-04-01,"FL","Florida","Clearwater",3521,"12103",826,1028,1359,1630,723,2059.689941,1.868,170.012,111963,668,6,3307,3914.66666666667,4706338954
2015-05-01,"FL","Florida","Clearwater",3521,"12103",832,1035,1369,1642,728,2108.290039,2.117,171.887,112179,665,6,3269,3875.33333333333,4639012674
2015-06-01,"FL","Florida","Clearwater",3521,"12103",841,1046,1384,1660,736,2111.72998,2.192,173.488,112394,661,6,3232,3836,4571686394
2015-07-01,"FL","Florida","Clearwater",3521,"12103",842,1048,1386,1663,738,2077.419922,2.418,174.535,112610,658,6,3194,4056.66666666667,4892491270.66667
2015-08-01,"FL","Florida","Clearwater",3521,"12103",845,1052,1391,1668,740,2098.040039,2.15,174.983,112826,654,6,3156,4277.33333333333,5213296147.33333
2015-09-01,"FL","Florida","Clearwater",3521,"12103",842,1048,1386,1663,738,1913.849976,2.172,175.099,113041,650,6,3119,4498,5534101024
2015-10-01,"FL","Florida","Clearwater",3521,"12103",845,1052,1391,1669,740,1923.819946,2.042,175.112,113257,647,6,3081,4364.25,5363003826.75
2015-11-01,"FL","Florida","Clearwater",3521,"12103",845,1052,1392,1670,740,2104.050049,2.187,175.214,113473,643,5,3043,4230.5,5191906629.5
2015-12-01,"FL","Florida","Clearwater",3521,"12103",861,1072,1417,1700,754,2102.629883,2.155,175.191,113688,640,5,3006,4096.75,5020809432.25
2016-01-01,"FL","Florida","Clearwater",3521,"12103",855,1064,1407,1688,749,2012.660034,2.245,175.105,113904,636,5,2968,3963,4849712235
2016-02-01,"FL","Florida","Clearwater",3521,"12103",855,1064,1406,1687,748,1939.380005,1.966,175.343,114020,631,5,2963,3987.5,4930699198
2016-03-01,"FL","Florida","Clearwater",3521,"12103",857,1067,1411,1693,751,1978.349976,1.834,176.659,114136,626,5,2958,4012,5011686161
2016-04-01,"FL","Florida","Clearwater",3521,"12103",886,1103,1458,1750,776,2072.780029,1.792,178.55,114252,622,4,2953,4044,5006970360
2016-05-01,"FL","Florida","Clearwater",3521,"12103",893,1111,1469,1763,782,2081.429932,1.865,180.404,114368,617,4,2948,4076,5002254559
2016-06-01,"FL","Florida","Clearwater",3521,"12103",892,1111,1469,1762,782,2099.330078,1.846,181.991,114484,612,4,2943,4108,4997538758
2016-07-01,"FL","Florida","Clearwater",3521,"12103",891,1109,1466,1759,780,2102.949951,1.456,183.11,114600,607,4,2938,4192.66666666667,5169686485
2016-08-01,"FL","Florida","Clearwater",3521,"12103",891,1109,1467,1760,781,2170.840088,1.496,183.761,114715,602,4,2934,4277.33333333333,5341834212
2016-09-01,"FL","Florida","Clearwater",3521,"12103",893,1111,1469,1763,782,2170.860107,1.57,184.059,114831,597,4,2929,4362,5513981939
2016-10-01,"FL","Florida","Clearwater",3521,"12103",895,1115,1474,1768,784,2161.199951,1.622,184.141,114947,592,4,2924,4325.25,5459053620
2016-11-01,"FL","Florida","Clearwater",3521,"12103",895,1114,1473,1768,784,2111.719971,1.82,184.363,115063,588,3,2919,4288.5,5404125301
2016-12-01,"FL","Florida","Clearwater",3521,"12103",896,1115,1475,1770,785,2191.080078,2.441,184.541,115179,583,3,2914,4251.75,5349196982
2017-01-01,"FL","Florida","Clearwater",3521,"12103",894,1113,1472,1766,783,2257.830078,2.45,184.795,115295,578,3,2909,4215,5294268663
2014-01-01,"MI","Michigan","Clinton",32665,"26091",643,776,1065,1336,604,1831.97998,2.985,159.391,2289,4,0,22,3452,264773027
2014-02-01,"MI","Michigan","Clinton",32665,"26091",645,779,1069,1341,606,1741.890015,2.581,159.904,2288,4,0,22,3469,267516492.5
2014-03-01,"MI","Michigan","Clinton",32665,"26091",645,779,1069,1341,606,1845.72998,2.607,161.222,2288,4,0,21,3486,270259958
2014-04-01,"MI","Michigan","Clinton",32665,"26091",645,778,1069,1341,606,1885.52002,2.759,162.999,2287,3,0,20,3469.33333333333,267567579.333333
2014-05-01,"MI","Michigan","Clinton",32665,"26091",645,779,1069,1341,606,1883.680054,2.606,164.71,2286,3,0,20,3452.66666666667,264875200.666667
2014-06-01,"MI","Michigan","Clinton",32665,"26091",648,782,1074,1347,609,1924.969971,2.534,166.236,2285,3,0,20,3436,262182822
2014-07-01,"MI","Michigan","Clinton",32665,"26091",649,783,1075,1349,609,1973.319946,2.563,167.156,2284,2,0,19,3510.33333333333,268691257.333333
2014-08-01,"MI","Michigan","Clinton",32665,"26091",651,785,1078,1352,611,1925.150024,2.505,167.47,2284,2,0,18,3584.66666666667,275199692.666667
2014-09-01,"MI","Michigan","Clinton",32665,"26091",653,788,1082,1357,613,2002.280029,2.419,167.264,2283,2,0,18,3659,281708128
2014-10-01,"MI","Michigan","Clinton",32665,"26091",657,793,1089,1366,617,1946.160034,2.403,166.934,2282,2,0,18,3613,276645986.5
2014-11-01,"MI","Michigan","Clinton",32665,"26091",663,799,1097,1376,622,2017.810059,2.348,166.685,2282,2,0,17,3567,271583845
2014-12-01,"MI","Michigan","Clinton",32665,"26091",667,804,1104,1385,626,2053.439941,2.218,166.495,2281,1,0,16,3521,266521703.5
2015-01-01,"MI","Michigan","Clinton",32665,"26091",668,806,1107,1388,627,2058.199951,2.123,166.297,2280,1,0,16,3475,261459562
2015-02-01,"MI","Michigan","Clinton",32665,"26091",668,806,1106,1388,627,2020.849976,1.673,166.688,2278,1,0,15,3514.5,267034639.5
2015-03-01,"MI","Michigan","Clinton",32665,"26091",667,805,1105,1387,627,2117.389893,2.084,168.142,2277,1,0,15,3554,272609717
2015-04-01,"MI","Michigan","Clinton",32665,"26091",671,810,1111,1394,630,2059.689941,1.868,170.012,2275,1,0,14,3609,274492714.333333
2015-05-01,"MI","Michigan","Clinton",32665,"26091",676,815,1119,1404,634,2108.290039,2.117,171.887,2273,1,0,14,3664,276375711.666667
2015-06-01,"MI","Michigan","Clinton",32665,"26091",678,818,1123,1409,637,2111.72998,2.192,173.488,2272,1,0,13,3719,278258709
2015-07-01,"MI","Michigan","Clinton",32665,"26091",678,818,1124,1409,637,2077.419922,2.418,174.535,2270,2,0,12,3772.33333333333,285041899.666667
2015-08-01,"MI","Michigan","Clinton",32665,"26091",680,821,1126,1413,639,2098.040039,2.15,174.983,2268,2,0,12,3825.66666666667,291825090.333333
2015-09-01,"MI","Michigan","Clinton",32665,"26091",683,824,1131,1419,641,1913.849976,2.172,175.099,2267,2,0,11,3879,298608281
2015-10-01,"MI","Michigan","Clinton",32665,"26091",686,827,1136,1424,644,1923.819946,2.042,175.112,2265,2,0,11,3815.75,291883583.5
2015-11-01,"MI","Michigan","Clinton",32665,"26091",690,833,1143,1434,648,2104.050049,2.187,175.214,2263,2,0,10,3752.5,285158886
2015-12-01,"MI","Michigan","Clinton",32665,"26091",692,835,1146,1438,650,2102.629883,2.155,175.191,2262,2,0,10,3689.25,278434188.5
2016-01-01,"MI","Michigan","Clinton",32665,"26091",693,835,1147,1439,650,2012.660034,2.245,175.105,2260,2,0,9,3626,271709491
2016-02-01,"MI","Michigan","Clinton",32665,"26091",696,840,1153,1447,654,1939.380005,1.966,175.343,2259,2,0,8,3640,275788349
2016-03-01,"MI","Michigan","Clinton",32665,"26091",703,848,1164,1460,660,1978.349976,1.834,176.659,2259,2,0,8,3654,279867207
2016-04-01,"MI","Michigan","Clinton",32665,"26091",712,859,1179,1479,668,2072.780029,1.792,178.55,2258,2,0,8,3689.33333333333,280636474
2016-05-01,"MI","Michigan","Clinton",32665,"26091",712,859,1180,1480,669,2081.429932,1.865,180.404,2258,2,0,7,3724.66666666667,281405741
2016-06-01,"MI","Michigan","Clinton",32665,"26091",711,858,1178,1478,668,2099.330078,1.846,181.991,2257,2,0,6,3760,282175008
2016-07-01,"MI","Michigan","Clinton",32665,"26091",706,851,1169,1466,663,2102.949951,1.456,183.11,2256,2,0,6,3786,286649556.333333
2016-08-01,"MI","Michigan","Clinton",32665,"26091",706,852,1170,1467,663,2170.840088,1.496,183.761,2256,1,0,6,3812,291124104.666667
2016-09-01,"MI","Michigan","Clinton",32665,"26091",707,852,1170,1468,663,2170.860107,1.57,184.059,2255,1,0,5,3838,295598653
2016-10-01,"MI","Michigan","Clinton",32665,"26091",706,852,1170,1468,663,2161.199951,1.622,184.141,2255,1,0,4,3821.5,293207117.5
2016-11-01,"MI","Michigan","Clinton",32665,"26091",706,852,1169,1466,663,2111.719971,1.82,184.363,2254,1,0,4,3805,290815582
2016-12-01,"MI","Michigan","Clinton",32665,"26091",709,855,1174,1472,665,2191.080078,2.441,184.541,2254,1,0,4,3788.5,288424046.5
2017-01-01,"MI","Michigan","Clinton",32665,"26091",711,857,1177,1476,667,2257.830078,2.45,184.795,2253,1,0,3,3772,286032511
2014-01-01,"CA","California","Clovis",16740,"06019",874,1096,1558,1818,829,1831.97998,2.985,159.391,100705,216,1,2065,3435,3241566939
2014-02-01,"CA","California","Clovis",16740,"06019",875,1098,1561,1821,830,1741.890015,2.581,159.904,100960,218,1,2097,3385.5,3268529102.5
2014-03-01,"CA","California","Clovis",16740,"06019",875,1098,1560,1820,830,1845.72998,2.607,161.222,101216,220,1,2130,3336,3295491266
2014-04-01,"CA","California","Clovis",16740,"06019",877,1100,1563,1824,832,1885.52002,2.759,162.999,101471,222,1,2162,3367.66666666667,3327565636.66667
2014-05-01,"CA","California","Clovis",16740,"06019",877,1101,1564,1825,832,1883.680054,2.606,164.71,101726,224,1,2195,3399.33333333333,3359640007.33333
2014-06-01,"CA","California","Clovis",16740,"06019",879,1103,1567,1829,834,1924.969971,2.534,166.236,101982,226,1,2227,3431,3391714378
2014-07-01,"CA","California","Clovis",16740,"06019",879,1103,1568,1829,834,1973.319946,2.563,167.156,102237,228,1,2260,3531.33333333333,3474325783
2014-08-01,"CA","California","Clovis",16740,"06019",881,1106,1571,1834,836,1925.150024,2.505,167.47,102492,229,1,2292,3631.66666666667,3556937188
2014-09-01,"CA","California","Clovis",16740,"06019",883,1108,1574,1837,837,2002.280029,2.419,167.264,102748,231,1,2324,3732,3639548593
2014-10-01,"CA","California","Clovis",16740,"06019",886,1112,1580,1844,841,1946.160034,2.403,166.934,103003,233,1,2357,3678,3575295284.5
2014-11-01,"CA","California","Clovis",16740,"06019",890,1117,1587,1852,844,2017.810059,2.348,166.685,103258,235,1,2389,3624,3511041976
2014-12-01,"CA","California","Clovis",16740,"06019",893,1120,1592,1858,847,2053.439941,2.218,166.495,103514,237,1,2422,3570,3446788667.5
2015-01-01,"CA","California","Clovis",16740,"06019",894,1122,1595,1861,848,2058.199951,2.123,166.297,103769,239,1,2454,3516,3382535359
2015-02-01,"CA","California","Clovis",16740,"06019",894,1121,1593,1859,848,2020.849976,1.673,166.688,103944,240,1,2444,3495,3438505919.5
2015-03-01,"CA","California","Clovis",16740,"06019",894,1122,1594,1860,848,2117.389893,2.084,168.142,104118,242,1,2434,3474,3494476480
2015-04-01,"CA","California","Clovis",16740,"06019",894,1122,1594,1860,848,2059.689941,1.868,170.012,104293,243,1,2425,3494.66666666667,3531677843.33333
2015-05-01,"CA","California","Clovis",16740,"06019",891,1119,1590,1855,846,2108.290039,2.117,171.887,104468,244,1,2415,3515.33333333333,3568879206.66667
2015-06-01,"CA","California","Clovis",16740,"06019",889,1116,1585,1850,843,2111.72998,2.192,173.488,104642,246,1,2405,3536,3606080570
2015-07-01,"CA","California","Clovis",16740,"06019",888,1114,1583,1847,842,2077.419922,2.418,174.535,104817,247,2,2396,3674.33333333333,3732409861
2015-08-01,"CA","California","Clovis",16740,"06019",893,1121,1593,1858,847,2098.040039,2.15,174.983,104992,248,2,2386,3812.66666666667,3858739152
2015-09-01,"CA","California","Clovis",16740,"06019",892,1119,1591,1856,846,1913.849976,2.172,175.099,105166,250,2,2376,3951,3985068443
2015-10-01,"CA","California","Clovis",16740,"06019",895,1123,1595,1861,849,1923.819946,2.042,175.112,105341,251,2,2366,3840.25,3864317413.25
2015-11-01,"CA","California","Clovis",16740,"06019",890,1117,1587,1852,844,2104.050049,2.187,175.214,105516,252,2,2356,3729.5,3743566383.5
2015-12-01,"CA","California","Clovis",16740,"06019",890,1117,1587,1852,844,2102.629883,2.155,175.191,105690,254,2,2347,3618.75,3622815353.75
2016-01-01,"CA","California","Clovis",16740,"06019",890,1117,1587,1852,844,2012.660034,2.245,175.105,105865,255,2,2337,3508,3502064324
2016-02-01,"CA","California","Clovis",16740,"06019",897,1126,1600,1867,851,1939.380005,1.966,175.343,106078,254,2,2328,3561,3654837570
2016-03-01,"CA","California","Clovis",16740,"06019",902,1132,1608,1876,855,1978.349976,1.834,176.659,106291,253,2,2320,3614,3807610816
2016-04-01,"CA","California","Clovis",16740,"06019",901,1131,1606,1874,855,2072.780029,1.792,178.55,106504,252,2,2311,3626,3858447378.66667
2016-05-01,"CA","California","Clovis",16740,"06019",899,1128,1603,1871,853,2081.429932,1.865,180.404,106716,251,1,2303,3638,3909283941.33333
2016-06-01,"CA","California","Clovis",16740,"06019",897,1125,1599,1866,851,2099.330078,1.846,181.991,106929,250,1,2294,3650,3960120504
2016-07-01,"CA","California","Clovis",16740,"06019",903,1133,1610,1879,857,2102.949951,1.456,183.11,107142,249,1,2286,3755,4025097938.33333
2016-08-01,"CA","California","Clovis",16740,"06019",906,1138,1617,1886,860,2170.840088,1.496,183.761,107355,248,1,2277,3860,4090075372.66667
2016-09-01,"CA","California","Clovis",16740,"06019",911,1143,1625,1896,864,2170.860107,1.57,184.059,107568,247,1,2268,3965,4155052807
2016-10-01,"CA","California","Clovis",16740,"06019",909,1141,1621,1891,862,2161.199951,1.622,184.141,107780,246,0,2260,3884.5,4048214632.75
2016-11-01,"CA","California","Clovis",16740,"06019",909,1141,1621,1892,862,2111.719971,1.82,184.363,107993,245,0,2251,3804,3941376458.5
2016-12-01,"CA","California","Clovis",16740,"06019",908,1140,1620,1890,862,2191.080078,2.441,184.541,108206,244,0,2243,3723.5,3834538284.25
2017-01-01,"CA","California","Clovis",16740,"06019",908,1140,1620,1890,862,2257.830078,2.45,184.795,108419,243,0,2234,3643,3727700110
2014-01-01,"TX","Texas","College Station",8575,"48041",747,903,1314,1590,666,1831.97998,2.985,159.391,101483,191,0,1748,3429,894473961
2014-02-01,"TX","Texas","College Station",8575,"48041",749,906,1318,1596,669,1741.890015,2.581,159.904,101847,195,0,1766,3391,913978111.5
2014-03-01,"TX","Texas","College Station",8575,"48041",753,910,1324,1602,672,1845.72998,2.607,161.222,102212,198,0,1784,3353,933482262
2014-04-01,"TX","Texas","College Station",8575,"48041",757,915,1332,1612,676,1885.52002,2.759,162.999,102576,202,0,1802,3406.33333333333,918604142.666667
2014-05-01,"TX","Texas","College Station",8575,"48041",759,918,1336,1617,678,1883.680054,2.606,164.71,102940,205,1,1820,3459.66666666667,903726023.333333
2014-06-01,"TX","Texas","College Station",8575,"48041",758,916,1333,1614,676,1924.969971,2.534,166.236,103305,209,1,1838,3513,888847904
2014-07-01,"TX","Texas","College Station",8575,"48041",755,912,1327,1607,673,1973.319946,2.563,167.156,103669,212,1,1856,3563,947484107
2014-08-01,"TX","Texas","College Station",8575,"48041",754,911,1326,1605,673,1925.150024,2.505,167.47,104033,216,1,1874,3613,1006120310
2014-09-01,"TX","Texas","College Station",8575,"48041",755,912,1328,1607,673,2002.280029,2.419,167.264,104398,220,1,1892,3663,1064756513
2014-10-01,"TX","Texas","College Station",8575,"48041",755,913,1329,1608,674,1946.160034,2.403,166.934,104762,223,2,1910,3638.5,1036412799.5
2014-11-01,"TX","Texas","College Station",8575,"48041",757,915,1331,1612,675,2017.810059,2.348,166.685,105126,227,2,1928,3614,1008069086
2014-12-01,"TX","Texas","College Station",8575,"48041",758,916,1333,1613,676,2053.439941,2.218,166.495,105491,230,2,1946,3589.5,979725372.5
2015-01-01,"TX","Texas","College Station",8575,"48041",759,918,1336,1617,678,2058.199951,2.123,166.297,105855,234,2,1964,3565,951381659
2015-02-01,"TX","Texas","College Station",8575,"48041",761,919,1338,1620,679,2020.849976,1.673,166.688,106266,235,2,1954,3486.5,970885087.5
2015-03-01,"TX","Texas","College Station",8575,"48041",764,923,1344,1627,682,2117.389893,2.084,168.142,106677,236,2,1943,3408,990388516
2015-04-01,"TX","Texas","College Station",8575,"48041",773,934,1359,1645,689,2059.689941,1.868,170.012,107088,237,2,1933,3447.66666666667,974248777.666667
2015-05-01,"TX","Texas","College Station",8575,"48041",779,941,1370,1658,695,2108.290039,2.117,171.887,107498,238,2,1923,3487.33333333333,958109039.333333
2015-06-01,"TX","Texas","College Station",8575,"48041",784,947,1379,1669,700,2111.72998,2.192,173.488,107909,239,2,1912,3527,941969301
2015-07-01,"TX","Texas","College Station",8575,"48041",790,955,1390,1682,705,2077.419922,2.418,174.535,108320,240,2,1902,3565.66666666667,992729107.333333
2015-08-01,"TX","Texas","College Station",8575,"48041",792,958,1394,1687,707,2098.040039,2.15,174.983,108731,240,3,1892,3604.33333333333,1043488913.66667
2015-09-01,"TX","Texas","College Station",8575,"48041",793,959,1395,1689,708,1913.849976,2.172,175.099,109142,241,3,1881,3643,1094248720
2015-10-01,"TX","Texas","College Station",8575,"48041",790,954,1389,1681,705,1923.819946,2.042,175.112,109552,242,3,1871,3605.25,1063472764.75
2015-11-01,"TX","Texas","College Station",8575,"48041",788,952,1386,1678,703,2104.050049,2.187,175.214,109963,243,3,1861,3567.5,1032696809.5
2015-12-01,"TX","Texas","College Station",8575,"48041",787,951,1385,1676,702,2102.629883,2.155,175.191,110374,244,3,1850,3529.75,1001920854.25
2016-01-01,"TX","Texas","College Station",8575,"48041",791,956,1392,1685,706,2012.660034,2.245,175.105,110785,245,3,1840,3492,971144899
2016-02-01,"TX","Texas","College Station",8575,"48041",801,969,1410,1706,715,1939.380005,1.966,175.343,111166,244,3,1844,3447,999573181.5
2016-03-01,"TX","Texas","College Station",8575,"48041",816,987,1436,1738,728,1978.349976,1.834,176.659,111547,242,3,1848,3402,1028001464
2016-04-01,"TX","Texas","College Station",8575,"48041",812,981,1428,1728,724,2072.780029,1.792,178.55,111928,241,2,1852,3505,1030129040.66667
2016-05-01,"TX","Texas","College Station",8575,"48041",810,979,1425,1725,723,2081.429932,1.865,180.404,112309,240,2,1856,3608,1032256617.33333
2016-06-01,"TX","Texas","College Station",8575,"48041",805,973,1416,1714,718,2099.330078,1.846,181.991,112690,239,2,1860,3711,1034384194
2016-07-01,"TX","Texas","College Station",8575,"48041",806,974,1418,1716,719,2102.949951,1.456,183.11,113071,238,2,1864,3698.66666666667,1069521508.33333
2016-08-01,"TX","Texas","College Station",8575,"48041",805,973,1416,1714,718,2170.840088,1.496,183.761,113452,236,2,1867,3686.33333333333,1104658822.66667
2016-09-01,"TX","Texas","College Station",8575,"48041",807,975,1420,1718,720,2170.860107,1.57,184.059,113833,235,2,1871,3674,1139796137
2016-10-01,"TX","Texas","College Station",8575,"48041",806,974,1418,1717,719,2161.199951,1.622,184.141,114214,234,2,1875,3682,1123501821.75
2016-11-01,"TX","Texas","College Station",8575,"48041",805,973,1416,1714,718,2111.719971,1.82,184.363,114595,232,1,1879,3690,1107207506.5
2016-12-01,"TX","Texas","College Station",8575,"48041",805,973,1416,1714,718,2191.080078,2.441,184.541,114976,231,1,1883,3698,1090913191.25
2017-01-01,"TX","Texas","College Station",8575,"48041",806,975,1418,1717,720,2257.830078,2.45,184.795,115357,230,1,1887,3706,1074618876
2014-01-01,"CO","Colorado","Colorado Springs",18040,"08041",729,940,1367,1656,598,1831.97998,2.985,159.391,444949,2039,20,11914,3855,2617293045
2014-02-01,"CO","Colorado","Colorado Springs",18040,"08041",731,942,1370,1660,600,1741.890015,2.581,159.904,445571,2034,20,11951,3853.5,2625296850.5
2014-03-01,"CO","Colorado","Colorado Springs",18040,"08041",733,946,1375,1666,602,1845.72998,2.607,161.222,446192,2030,21,11989,3852,2633300656
2014-04-01,"CO","Colorado","Colorado Springs",18040,"08041",736,949,1380,1672,604,1885.52002,2.759,162.999,446814,2025,21,12026,3866,2648688140.66667
2014-05-01,"CO","Colorado","Colorado Springs",18040,"08041",742,957,1392,1687,609,1883.680054,2.606,164.71,447436,2020,22,12064,3880,2664075625.33333
2014-06-01,"CO","Colorado","Colorado Springs",18040,"08041",749,967,1406,1703,615,1924.969971,2.534,166.236,448058,2016,22,12101,3894,2679463110
2014-07-01,"CO","Colorado","Colorado Springs",18040,"08041",761,982,1428,1730,625,1973.319946,2.563,167.156,448680,2011,22,12138,3957.33333333333,2747597810.66667
2014-08-01,"CO","Colorado","Colorado Springs",18040,"08041",767,989,1439,1743,630,1925.150024,2.505,167.47,449301,2006,23,12176,4020.66666666667,2815732511.33333
2014-09-01,"CO","Colorado","Colorado Springs",18040,"08041",771,995,1447,1753,633,2002.280029,2.419,167.264,449923,2002,23,12213,4084,2883867212
2014-10-01,"CO","Colorado","Colorado Springs",18040,"08041",771,995,1446,1752,633,1946.160034,2.403,166.934,450545,1997,24,12251,4039.5,2839677483.25
2014-11-01,"CO","Colorado","Colorado Springs",18040,"08041",773,997,1450,1757,635,2017.810059,2.348,166.685,451166,1992,24,12288,3995,2795487754.5
2014-12-01,"CO","Colorado","Colorado Springs",18040,"08041",775,999,1453,1760,636,2053.439941,2.218,166.495,451788,1988,25,12326,3950.5,2751298025.75
2015-01-01,"CO","Colorado","Colorado Springs",18040,"08041",775,1000,1454,1761,636,2058.199951,2.123,166.297,452410,1983,25,12363,3906,2707108297
2015-02-01,"CO","Colorado","Colorado Springs",18040,"08041",775,1000,1454,1762,636,2020.849976,1.673,166.688,453385,2010,25,12314,3925,2742320811
2015-03-01,"CO","Colorado","Colorado Springs",18040,"08041",776,1000,1454,1762,637,2117.389893,2.084,168.142,454360,2036,25,12265,3944,2777533325
2015-04-01,"CO","Colorado","Colorado Springs",18040,"08041",777,1002,1458,1766,638,2059.689941,1.868,170.012,455336,2062,25,12216,3957,2784177854
2015-05-01,"CO","Colorado","Colorado Springs",18040,"08041",785,1012,1472,1783,644,2108.290039,2.117,171.887,456311,2089,25,12167,3970,2790822383
2015-06-01,"CO","Colorado","Colorado Springs",18040,"08041",794,1024,1489,1804,652,2111.72998,2.192,173.488,457286,2116,25,12118,3983,2797466912
2015-07-01,"CO","Colorado","Colorado Springs",18040,"08041",805,1039,1510,1830,661,2077.419922,2.418,174.535,458262,2142,24,12070,4077.33333333333,2896048181.66667
2015-08-01,"CO","Colorado","Colorado Springs",18040,"08041",812,1047,1522,1844,666,2098.040039,2.15,174.983,459237,2168,24,12021,4171.66666666667,2994629451.33333
